,TEAM_MEMBER,STORE_ADDRESS,PRODUCT_IMAGE,PRODUCT_NAME,PRODUCT_INFO,PRODUCT_PRICE
757,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/d5a420a4ece07fc0524b1c2ab14c5249d48f36d8-1114x742.png?w=300,THE VEGAN COW,Hafer-JOGU- oder -Dessert,"1,39"
758,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/178558.top.png?backgroundColor=transparent,BIO-VERDE,Hummus Tahini,"1,99"
759,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/03d5b8b9cabacfb922c5489e2fa1ce2d4a2d7c5d-1114x742.png?w=300,SCHROZBERGER MILCHBAUERN,Joghurt mild,"1,89"
760,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/881123238046c88784e2010c6b274829e11b524f-1114x742.png?w=300,MYLOVE-MYLIFE,Joghurt-Alternative,"2,19"
761,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/e4300885882c3595e761e643e84f4f4257811551-1114x742.png?w=300,BERCHTESGADENER LAND,Knusper-Joghurt,"0,85"
762,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/127495.top.png?backgroundColor=transparent,BIO-VERDE,Parmigiano Reggiano D.O.P.,"4,79"
763,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/9c93aa225a3ddc31dc28a504ec890578b358c6e1-1114x742.png?w=300,NATUMI,Pflanzendrink,"2,49"
764,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/152649.top.png?backgroundColor=transparent,KÖNIGSHOFER,Rinderhackfleisch,"3,69"
765,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/ce74129a047d638727a614f9f661e9a772ac1fac-1114x742.png?w=300,ROGGENBURGER BIO,Roggenburger Bergblütenkäse,"2,29"
766,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/1e422f0965f87b01e408b91720b3ca95498795d7-1114x742.png?w=300,BIOLUST,Salami,"2,19"
767,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/11a80b278fb37b0f5a76d9f7e76b176a5a2f6a2d-1114x742.png?w=300,BERCHTESGADENER LAND,Speisequark,"1,09"
768,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/f9b809d6c905baafc5c938695bc4bcea12d43d8a-1114x742.png?w=300,PLANGGER,Steinsalzkäse,"2,39"
769,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/181045.top.png?backgroundColor=transparent,BIO-VERDE,Tagliolini,"1,99"
770,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/139724.top.png?backgroundColor=transparent,ORIGINAL THÜRINGER WURSTWAREN,Thüringer Rostbratwurst,"4,49"
771,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/a085c91454766da7b2f8e4138029467ad9a3d526-1114x742.png?w=300,DENNREE,Tiefkühl-Beeren,"2,99"
772,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/f02ca1e1bc16d20a59298e6750c2f9b012c85877-1114x742.png?w=300,SOTO,Vegane Burger-Bratlinge,"2,79"
773,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/7214429ffa0842974ae9c81e6218ac619de5b622-1114x742.png?w=300,HEIRLER,Vegane Wurstalternative,"1,79"
774,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/93df98f6353c651ab8970e8740ea352f5e7e7629-1114x742.png?w=300,JYMY,Veganes Eis,"5,49"
775,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/1a78e56356fd117d258246dbe58d803e28877bc1-1114x742.png?w=300,HANEGAL,Veganes Fertiggericht,"3,49"
776,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/286962e73eb9df62460fff084a19a8c7cfe3395c-1114x742.png?w=300,SÖBBEKE,Wilder Bernd,"2,29"
777,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/ccd5b3db56b1bd7c84db79a5164e5213c2dee39f-1114x742.png?w=300,HOOIDAMMER,Ziegenkäse mit Bockshornklee,"2,59"
778,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/485212.top.png?backgroundColor=transparent,MOUNT HAGEN,Arabica- Kaffee,"6,99"
779,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/b5111726ff5b9d3adcf7db592a4e911d1686d84c-1114x742.png?w=300,GOLDBACK,Aufback-Brötchen,"1,99"
780,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/c1ec30e989efa70355e6e24de716731f0f7f0a11-1114x742.png?w=300,BIOBACKHAUS,Berner Dinkelbrot,"4,79"
781,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/586721.top.png?backgroundColor=transparent,BYODO,Brat-Olive,"8,00"
782,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/e827f1e659114891401ee9abfdb61a08fdb550b6-1114x742.png?w=300,LINEA NATURA,Cookies,"2,99"
783,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/407226.top.png?backgroundColor=transparent,RAPUNZEL,Erdnussmus,"3,49"
784,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/ce050926282c88147b549781ff5d70dbe5132933-1114x742.png?w=300,NATUR COMPAGNIE,Fertigsuppe,"1,29"
785,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/fe7b79b97a22d3b10a483632c0a911d16cd39b0a-1114x742.png?w=300,RAW BITE,Frucht- oder Nussriegel,"1,79"
786,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/36303ceab7a324c7c7193c81f514dfa589920314-1114x742.png?w=300,DIE BEERENBAUERN,Fruchtaufstrich,"2,99"
787,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/768b807c32855eb6d623c9d6c46dd0b245c56c75-1114x742.png?w=300,GO PURE,Gemüsechips,"2,49"
788,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/d831b00400031b561eb908d257d1bd4b2f6cb8fb-1114x742.png?w=300,FELICIA,Glutenfreie Nudeln,"2,79"
789,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/311cf396e556d5b230d9dd3b76308a684c630f68-1114x742.png?w=300,DAVERT,Hülsenfrüchte,"2,99"
790,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/fbc21ffbe48e5b7338c530ea91058dd4d33e5808-1114x742.png?w=300,DE RIT,Hülsenfrüchte Knabber-Snack,"2,99"
791,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/657ebba03c8965a490c2e1c790e7424a7676ae73-1114x742.png?w=300,DENNREE,Kartoffelchips,"1,69"
792,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/da54009f3a1f9a8310633637a31f83c680d8dbcf-1114x742.png?w=300,ROSENGARTEN,Müsli,"5,49"
793,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/e75b2213cace3e8c11bc110932a32348a81bac2c-1114x742.png?w=300,DENNREE,Passierte Tomaten oder Tomaten-Polpa,"0,99"
794,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/26afd22ff6114f1b6f8589957eb2bf0b75d28008-1114x742.png?w=300,LOTAO,Reis-Spezialitäten,"2,79"
795,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/c7a43a7fb1274cc171e9b3db4825b70b982c5bb7-1114x742.png?w=300,MICHAS NATURBACKSTUBE,Roggenbrot,"2,99"
796,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/59c6c3284c219ab4db351d2004b63fa17be89eb2-1114x742.png?w=300,ÖKOLAND,Suppe oder Eintopf,"2,29"
797,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/fb1eb2638eccd977ad97eb5b9e9244df330c629e-1114x742.png?w=300,CHOICE,Teevariationen,"2,29"
798,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/19490494af2d166649d6a1afc246e64b041aaaff-1114x742.png?w=300,SEASIDE,Thunfisch,"1,99"
799,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/556402.top.png?backgroundColor=transparent,DENNREE,"Tomaten-Passata ""Rustica""","1,29"
800,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/5c92a9438445515dc9f2b190a16159ca11f39d0f-1114x742.png?w=300,LOVECHOCK,Vegane Rohkostschokolade,"2,79"
801,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/5daa3bba089f73e1308e01912bfc78754503d3b4-1114x742.png?w=300,ALLOS,Veganer Brotaufstrich,"2,00"
802,Michael Johnson,Mehringdamm 68,https://images.dennree.de/fitinto/300x200/606611.top.png?backgroundColor=transparent,LOTAO,Veggie Hack,"2,79"
803,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/3704b107432f129e8b5cd9c3f37f1e1f3f790934-479x319.png?w=300,BLUMENBROT,auf ausgewählte Produkte von Blumenbrot,"14,99"
804,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/28a8fc80b21ac8ca0d53d9fd92e803b2d5de0403-1114x742.png?w=300,NATURTEXTILIEN,Damen-Top oder Herren-T-shirt,"1,09"
805,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/0b8fe7b1951dbe71a2c632c78abf47642cf74b91-1114x742.png?w=300,RIEDENBURGER BRAUHAUS,Bier,"1,49"
806,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/18939f9f7d7e9691ed90b6384ec56dc643099375-1114x742.png?w=300,LEMONAID,Eistee oder Limonade,"4,99"
807,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/00caa790fab4223b863c9704e996154f3dd9f245-1114x742.png?w=300,"Italienischer Wein ""Becco""","je 1 l(1 l = 4,99)5,99","2,99"
808,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/7b96b3ae71782ed74f7e6ad73c1c666a6776f1dd-1114x742.png?w=300,ZELLERTALER KELLER,"Spanischer Wein ""Tierra de Castilla""","1,49"
809,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/b8141e6569e02cee3b94e4636fec160e82a6f7d4-1114x742.png?w=300,VOELKEL,Zitronen- oder Limettensaft,"7,99"
810,Michael Johnson,Mehringdamm 68,https://cdn.sanity.io/images/or2m2oma/production/9749aa7ea80a1d5296bfa4360d31d5367e4ccc52-1114x742.png?w=300,WE LOVE THE PLANET,Deocreme oder -stick,"7,99"
811,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/43fb17927d99a7d3f2ed8465208e8edd00e691b4-1114x742.png?w=300,Brokkoli,1 kg,"3,99"
812,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/db2acb3918f7e826b6c949bc312ad610862d660c-1114x742.png?w=300,Erdbeeren,"500-g-Schale(1 kg = 5,98)","2,99"
813,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/b7e974bfd9a843f5947bb805a2b70c2a1b1e6df4-1114x742.png?w=300,Grapefruit,je Stück,"1,29"
814,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/17354c0fd79445310c1a87d33101f020fead359c-1114x742.png?w=300,Lauchzwiebeln,Bund,"1,99"
815,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/11724df39955a1c9e25812bccd201e04f52b2f72-1114x742.png?w=300,Maracuja,"je 100 g (1 kg = 19,90)","1,99"
816,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/ace87744f4eb583b88e770c65541b22819451b78-1114x742.png?w=300,Schlangengurke,Stück,"0,99"
817,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/3991e23ad64d6164e456e8082ee1d4186c60fee9-1114x742.png?w=300,STADTGUT GÖRLITZ,Äpfel,"2,49"
818,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/4ec3733748b2a160b199cae1bec5fc3f542a2cf7-1114x742.png?w=300,PUR,Frische Suppen,"2,79"
819,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/6c0160cafe42e43d2a43db2f75933fc6de0f9ee4-1114x742.png?w=300,WEISSENHORNER MILCH MANUFAKTUR,Frischecreme,"1,69"
820,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/4e9af0665890dd7018f84635cec36aa57c096008-1114x742.png?w=300,BIO-VERDE,Frisches Pesto oder Kräuter in Öl,"2,99"
821,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/159759.top.png?backgroundColor=transparent,HOFGUT EICHIGT,Frischmilch,"1,49"
822,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/159761.top.png?backgroundColor=transparent,HOFGUT EICHIGT,Frischmilch,"1,39"
823,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/d5a420a4ece07fc0524b1c2ab14c5249d48f36d8-1114x742.png?w=300,THE VEGAN COW,Hafer-JOGU- oder -Dessert,"1,39"
824,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/178558.top.png?backgroundColor=transparent,BIO-VERDE,Hummus Tahini,"1,99"
825,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/03d5b8b9cabacfb922c5489e2fa1ce2d4a2d7c5d-1114x742.png?w=300,SCHROZBERGER MILCHBAUERN,Joghurt mild,"1,89"
826,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/881123238046c88784e2010c6b274829e11b524f-1114x742.png?w=300,MYLOVE-MYLIFE,Joghurt-Alternative,"2,19"
827,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/e4300885882c3595e761e643e84f4f4257811551-1114x742.png?w=300,BERCHTESGADENER LAND,Knusper-Joghurt,"0,85"
828,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/127495.top.png?backgroundColor=transparent,BIO-VERDE,Parmigiano Reggiano D.O.P.,"4,79"
829,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/9c93aa225a3ddc31dc28a504ec890578b358c6e1-1114x742.png?w=300,NATUMI,Pflanzendrink,"2,49"
830,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/152649.top.png?backgroundColor=transparent,KÖNIGSHOFER,Rinderhackfleisch,"3,69"
831,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/ce74129a047d638727a614f9f661e9a772ac1fac-1114x742.png?w=300,ROGGENBURGER BIO,Roggenburger Bergblütenkäse,"2,29"
832,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/1e422f0965f87b01e408b91720b3ca95498795d7-1114x742.png?w=300,BIOLUST,Salami,"2,19"
833,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/11a80b278fb37b0f5a76d9f7e76b176a5a2f6a2d-1114x742.png?w=300,BERCHTESGADENER LAND,Speisequark,"1,09"
834,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/f9b809d6c905baafc5c938695bc4bcea12d43d8a-1114x742.png?w=300,PLANGGER,Steinsalzkäse,"2,39"
835,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/181045.top.png?backgroundColor=transparent,BIO-VERDE,Tagliolini,"1,99"
836,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/139724.top.png?backgroundColor=transparent,ORIGINAL THÜRINGER WURSTWAREN,Thüringer Rostbratwurst,"4,49"
837,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/a085c91454766da7b2f8e4138029467ad9a3d526-1114x742.png?w=300,DENNREE,Tiefkühl-Beeren,"2,99"
838,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/f02ca1e1bc16d20a59298e6750c2f9b012c85877-1114x742.png?w=300,SOTO,Vegane Burger-Bratlinge,"2,79"
839,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/7214429ffa0842974ae9c81e6218ac619de5b622-1114x742.png?w=300,HEIRLER,Vegane Wurstalternative,"1,79"
840,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/93df98f6353c651ab8970e8740ea352f5e7e7629-1114x742.png?w=300,JYMY,Veganes Eis,"5,49"
841,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/1a78e56356fd117d258246dbe58d803e28877bc1-1114x742.png?w=300,HANEGAL,Veganes Fertiggericht,"3,49"
842,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/286962e73eb9df62460fff084a19a8c7cfe3395c-1114x742.png?w=300,SÖBBEKE,Wilder Bernd,"2,29"
843,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/ccd5b3db56b1bd7c84db79a5164e5213c2dee39f-1114x742.png?w=300,HOOIDAMMER,Ziegenkäse mit Bockshornklee,"2,59"
844,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/485212.top.png?backgroundColor=transparent,MOUNT HAGEN,Arabica- Kaffee,"6,99"
845,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/b5111726ff5b9d3adcf7db592a4e911d1686d84c-1114x742.png?w=300,GOLDBACK,Aufback-Brötchen,"1,99"
846,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/c1ec30e989efa70355e6e24de716731f0f7f0a11-1114x742.png?w=300,BIOBACKHAUS,Berner Dinkelbrot,"4,79"
847,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/586721.top.png?backgroundColor=transparent,BYODO,Brat-Olive,"8,00"
848,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/e827f1e659114891401ee9abfdb61a08fdb550b6-1114x742.png?w=300,LINEA NATURA,Cookies,"2,99"
849,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/407226.top.png?backgroundColor=transparent,RAPUNZEL,Erdnussmus,"3,49"
850,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/ce050926282c88147b549781ff5d70dbe5132933-1114x742.png?w=300,NATUR COMPAGNIE,Fertigsuppe,"1,29"
851,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/fe7b79b97a22d3b10a483632c0a911d16cd39b0a-1114x742.png?w=300,RAW BITE,Frucht- oder Nussriegel,"1,79"
852,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/36303ceab7a324c7c7193c81f514dfa589920314-1114x742.png?w=300,DIE BEERENBAUERN,Fruchtaufstrich,"2,99"
853,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/768b807c32855eb6d623c9d6c46dd0b245c56c75-1114x742.png?w=300,GO PURE,Gemüsechips,"2,49"
854,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/d831b00400031b561eb908d257d1bd4b2f6cb8fb-1114x742.png?w=300,FELICIA,Glutenfreie Nudeln,"2,79"
855,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/311cf396e556d5b230d9dd3b76308a684c630f68-1114x742.png?w=300,DAVERT,Hülsenfrüchte,"2,99"
856,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/fbc21ffbe48e5b7338c530ea91058dd4d33e5808-1114x742.png?w=300,DE RIT,Hülsenfrüchte Knabber-Snack,"2,99"
857,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/657ebba03c8965a490c2e1c790e7424a7676ae73-1114x742.png?w=300,DENNREE,Kartoffelchips,"1,69"
858,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/da54009f3a1f9a8310633637a31f83c680d8dbcf-1114x742.png?w=300,ROSENGARTEN,Müsli,"5,49"
859,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/e75b2213cace3e8c11bc110932a32348a81bac2c-1114x742.png?w=300,DENNREE,Passierte Tomaten oder Tomaten-Polpa,"0,99"
860,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/26afd22ff6114f1b6f8589957eb2bf0b75d28008-1114x742.png?w=300,LOTAO,Reis-Spezialitäten,"2,79"
861,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/c7a43a7fb1274cc171e9b3db4825b70b982c5bb7-1114x742.png?w=300,MICHAS NATURBACKSTUBE,Roggenbrot,"2,99"
862,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/59c6c3284c219ab4db351d2004b63fa17be89eb2-1114x742.png?w=300,ÖKOLAND,Suppe oder Eintopf,"2,29"
863,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/fb1eb2638eccd977ad97eb5b9e9244df330c629e-1114x742.png?w=300,CHOICE,Teevariationen,"2,29"
864,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/19490494af2d166649d6a1afc246e64b041aaaff-1114x742.png?w=300,SEASIDE,Thunfisch,"1,99"
865,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/556402.top.png?backgroundColor=transparent,DENNREE,"Tomaten-Passata ""Rustica""","1,29"
866,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/5c92a9438445515dc9f2b190a16159ca11f39d0f-1114x742.png?w=300,LOVECHOCK,Vegane Rohkostschokolade,"2,79"
867,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/5daa3bba089f73e1308e01912bfc78754503d3b4-1114x742.png?w=300,ALLOS,Veganer Brotaufstrich,"2,00"
868,Michael Johnson,Schliemannstraße 48,https://images.dennree.de/fitinto/300x200/606611.top.png?backgroundColor=transparent,LOTAO,Veggie Hack,"2,79"
869,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/3704b107432f129e8b5cd9c3f37f1e1f3f790934-479x319.png?w=300,BLUMENBROT,auf ausgewählte Produkte von Blumenbrot,"14,99"
870,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/28a8fc80b21ac8ca0d53d9fd92e803b2d5de0403-1114x742.png?w=300,NATURTEXTILIEN,Damen-Top oder Herren-T-shirt,"1,09"
871,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/0b8fe7b1951dbe71a2c632c78abf47642cf74b91-1114x742.png?w=300,RIEDENBURGER BRAUHAUS,Bier,"1,49"
872,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/18939f9f7d7e9691ed90b6384ec56dc643099375-1114x742.png?w=300,LEMONAID,Eistee oder Limonade,"4,99"
873,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/00caa790fab4223b863c9704e996154f3dd9f245-1114x742.png?w=300,"Italienischer Wein ""Becco""","je 1 l(1 l = 4,99)5,99","2,99"
874,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/7b96b3ae71782ed74f7e6ad73c1c666a6776f1dd-1114x742.png?w=300,ZELLERTALER KELLER,"Spanischer Wein ""Tierra de Castilla""","1,49"
875,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/b8141e6569e02cee3b94e4636fec160e82a6f7d4-1114x742.png?w=300,VOELKEL,Zitronen- oder Limettensaft,"7,99"
876,Michael Johnson,Schliemannstraße 48,https://cdn.sanity.io/images/or2m2oma/production/9749aa7ea80a1d5296bfa4360d31d5367e4ccc52-1114x742.png?w=300,WE LOVE THE PLANET,Deocreme oder -stick,"7,99"
877,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/43fb17927d99a7d3f2ed8465208e8edd00e691b4-1114x742.png?w=300,Brokkoli,1 kg,"3,99"
878,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/db2acb3918f7e826b6c949bc312ad610862d660c-1114x742.png?w=300,Erdbeeren,"500-g-Schale(1 kg = 5,98)","2,99"
879,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/b7e974bfd9a843f5947bb805a2b70c2a1b1e6df4-1114x742.png?w=300,Grapefruit,je Stück,"1,29"
880,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/17354c0fd79445310c1a87d33101f020fead359c-1114x742.png?w=300,Lauchzwiebeln,Bund,"1,99"
881,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/11724df39955a1c9e25812bccd201e04f52b2f72-1114x742.png?w=300,Maracuja,"je 100 g (1 kg = 19,90)","1,99"
882,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/ace87744f4eb583b88e770c65541b22819451b78-1114x742.png?w=300,Schlangengurke,Stück,"0,99"
883,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/3991e23ad64d6164e456e8082ee1d4186c60fee9-1114x742.png?w=300,STADTGUT GÖRLITZ,Äpfel,"2,49"
884,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/4ec3733748b2a160b199cae1bec5fc3f542a2cf7-1114x742.png?w=300,PUR,Frische Suppen,"2,79"
885,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/6c0160cafe42e43d2a43db2f75933fc6de0f9ee4-1114x742.png?w=300,WEISSENHORNER MILCH MANUFAKTUR,Frischecreme,"1,69"
886,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/4e9af0665890dd7018f84635cec36aa57c096008-1114x742.png?w=300,BIO-VERDE,Frisches Pesto oder Kräuter in Öl,"2,99"
887,Michael Johnson,Albrechtstr. 16 - 18,https://images.dennree.de/fitinto/300x200/159759.top.png?backgroundColor=transparent,HOFGUT EICHIGT,Frischmilch,"1,49"
888,Michael Johnson,Albrechtstr. 16 - 18,https://images.dennree.de/fitinto/300x200/159761.top.png?backgroundColor=transparent,HOFGUT EICHIGT,Frischmilch,"1,39"
889,Michael Johnson,Albrechtstr. 16 - 18,https://cdn.sanity.io/images/or2m2oma/production/d5a420a4ece07fc0524b1c2ab14c5249d48f36d8-1114x742.png?w=300,THE VEGAN COW,Hafer-JOGU- oder -Dessert,"1,39"
